Unnamed: 0,Rest_type
1413,Quick Bites
1414,Quick Bites
1415,Takeaway
1416,Quick Bites
1417,Quick Bites
1418,Delivery
1419,Takeaway
1419,Delivery
1420,Quick Bites
1421,Takeaway
1422,Quick Bites
1423,Casual Dining
1424,Dessert Parlor
1425,Delivery
1426,Quick Bites
1427,Sweet Shop
1428,Quick Bites
1429,Beverage Shop
1430,Dessert Parlor
1431,Quick Bites
1432,Quick Bites
1433,Food Court
1434,Delivery
1435,Quick Bites
1436,Casual Dining
1437,Quick Bites
1438,Casual Dining
1439,Casual Dining
1440,Quick Bites
1441,Quick Bites
1442,Quick Bites
1443,Quick Bites
1444,Delivery
1445,Bakery
1446,Delivery
1447,Quick Bites
1448,Delivery
1449,Quick Bites
1450,Quick Bites
1451,Quick Bites
1452,Quick Bites
1453,Takeaway
1453,Delivery
1454,Quick Bites
1455,Dessert Parlor
1456,Cafe
1457,Dessert Parlor
1458,Dessert Parlor
1459,Casual Dining
1460,Quick Bites
1461,Casual Dining
1462,Quick Bites
1463,Bakery
1464,Casual Dining
1465,Quick Bites
1465,Cafe
1466,Cafe
1467,Mess
1468,Quick Bites
1469,Food Court
1470,Beverage Shop
1471,Cafe
1472,Beverage Shop
1472,Quick Bites
1473,Cafe
1474,Casual Dining
1475,Quick Bites
1476,Casual Dining
1477,Cafe
1477,Quick Bites
1478,Quick Bites
1479,Quick Bites
1480,Casual Dining
1481,Quick Bites
1482,Mess
1483,Quick Bites
1484,Takeaway
1484,Delivery
1485,Quick Bites
1486,Beverage Shop
1487,Cafe
1488,Casual Dining
1489,Quick Bites
1490,Quick Bites
1491,Casual Dining
1492,Quick Bites
1493,Quick Bites
1494,Cafe
1494,Bakery
1495,Food Court
1496,Quick Bites
1497,Dessert Parlor
1498,Quick Bites
1499,Food Court
1500,Quick Bites
1501,Beverage Shop
1502,Casual Dining
1502,Bar
1503,Quick Bites
1504,Bakery
1505,Quick Bites
1506,Quick Bites
1507,Delivery
1508,Takeaway
1508,Delivery
1509,Casual Dining
1510,Quick Bites
1511,Quick Bites
1512,Takeaway
1512,Delivery
1513,Quick Bites
1514,Takeaway
1515,Casual Dining
1516,Delivery
1517,Cafe
1518,Delivery
1519,Casual Dining
1520,Cafe
1520,Casual Dining
1521,Takeaway
1521,Delivery
1522,Casual Dining
1523,Quick Bites
1524,Beverage Shop
1525,Casual Dining
1526,Quick Bites
1527,Quick Bites
1528,Quick Bites
1529,Takeaway
1529,Delivery
1530,Takeaway
1530,Delivery
1531,Quick Bites
1532,Delivery
1533,Takeaway
1533,Delivery
1534,Delivery
1535,Casual Dining
1536,Food Court
1537,Bakery
1538,Food Truck
1539,Delivery
1540,Casual Dining
1541,Quick Bites
1542,Quick Bites
1543,Quick Bites
1544,Food Court
1545,Quick Bites
1546,Quick Bites
1547,Casual Dining
1548,Casual Dining
1549,Quick Bites
1550,Casual Dining
1551,Quick Bites
1552,Quick Bites
1553,Casual Dining
1554,Quick Bites
1555,Bakery
1556,Quick Bites
1557,Quick Bites
1558,Casual Dining
1559,Quick Bites
1560,Quick Bites
1561,Takeaway
1561,Delivery
1562,Casual Dining
1563,Food Court
1564,Bakery
1565,Unknown
1566,Quick Bites
1567,Quick Bites
1568,Casual Dining
1569,Casual Dining
1570,Casual Dining
1571,Dessert Parlor
1572,Quick Bites
1573,Casual Dining
1574,Delivery
1575,Delivery
1576,Quick Bites
1577,Casual Dining
1578,Delivery
1579,Quick Bites
1580,Quick Bites
1581,Quick Bites
1582,Casual Dining
1583,Confectionery
1584,Quick Bites
1585,Quick Bites
1586,Quick Bites
1587,Quick Bites
1588,Beverage Shop
1588,Quick Bites
1589,Quick Bites
1590,Quick Bites
1591,Quick Bites
1592,Delivery
1593,Takeaway
1593,Delivery
1594,Delivery
1595,Food Court
1596,Quick Bites
1597,Quick Bites
1598,Quick Bites
1599,Sweet Shop
1600,Bakery
1601,Quick Bites
1602,Dessert Parlor
1603,Casual Dining
1604,Bakery
1605,Takeaway
1605,Delivery
1606,Delivery
1607,Takeaway
1607,Delivery
1608,Takeaway
1608,Delivery
1609,Takeaway
1609,Delivery
1610,Takeaway
1610,Delivery
1611,Quick Bites
1612,Bakery
1613,Quick Bites
1614,Delivery
1615,Casual Dining
1616,Delivery
1617,Quick Bites
1618,Takeaway
1618,Delivery
1619,Takeaway
1619,Delivery
1620,Quick Bites
1621,Quick Bites
1622,Food Court
1623,Food Truck
1624,Cafe
1625,Beverage Shop
1626,Quick Bites
1627,Quick Bites
1628,Dessert Parlor
1629,Takeaway
1629,Delivery
1630,Cafe
1631,Pub
1631,Casual Dining
1632,Quick Bites
1632,Dessert Parlor
1633,Cafe
1634,Takeaway
1634,Delivery
1635,Delivery
1636,Quick Bites
1637,Unknown
1638,Bakery
1639,Quick Bites
1640,Delivery
1641,Quick Bites
1642,Casual Dining
1643,Casual Dining
1644,Casual Dining
1645,Cafe
1646,Quick Bites
1647,Casual Dining
1648,Quick Bites
1649,Lounge
1650,Bakery
1650,Quick Bites
1651,Food Court
1652,Delivery
1653,Delivery
1654,Dessert Parlor
1655,Delivery
1656,Quick Bites
1657,Delivery
1658,Food Truck
1659,Quick Bites
1660,Takeaway
1660,Delivery
1661,Quick Bites
1663,Casual Dining
1664,Casual Dining
1665,Casual Dining
1666,Delivery
1667,Casual Dining
1668,Dessert Parlor
1669,Quick Bites
1670,Bakery
1670,Quick Bites
1671,Dessert Parlor
1672,Quick Bites
1673,Pub
1674,Takeaway
1674,Delivery
1675,Delivery
1676,Casual Dining
1677,Quick Bites
1677,Beverage Shop
1678,Takeaway
1678,Delivery
1679,Quick Bites
1680,Casual Dining
1681,Quick Bites
1682,Casual Dining
1682,Pub
1683,Quick Bites
1684,Delivery
1685,Casual Dining
1686,Delivery
1687,Quick Bites
1688,Quick Bites
1689,Delivery
1690,Dessert Parlor
1691,Quick Bites
1692,Quick Bites
1693,Quick Bites
1694,Casual Dining
1695,Casual Dining
1696,Casual Dining
1697,Casual Dining
1698,Casual Dining
1699,Casual Dining
1700,Casual Dining
1701,Casual Dining
1702,Casual Dining
1703,Quick Bites
1704,Quick Bites
1705,Takeaway
1705,Delivery
1706,Quick Bites
1707,Casual Dining
1708,Dessert Parlor
1709,Casual Dining
1710,Casual Dining
1711,Quick Bites
1712,Quick Bites
1713,Dessert Parlor
1714,Lounge
1714,Bar
1715,Quick Bites
1716,Beverage Shop
1717,Delivery
1718,Beverage Shop
1719,Quick Bites
1720,Quick Bites
1721,Quick Bites
1722,Casual Dining
1723,Bakery
1723,Quick Bites
1724,Takeaway
1724,Delivery
1725,Quick Bites
1726,Casual Dining
1727,Delivery
1728,Delivery
1729,Casual Dining
1730,Cafe
1731,Casual Dining
1732,Sweet Shop
1733,Quick Bites
1734,Quick Bites
1735,Casual Dining
1736,Quick Bites
1737,Quick Bites
1738,Delivery
1739,Casual Dining
1740,Quick Bites
1741,Casual Dining
1742,Casual Dining
1743,Quick Bites
1744,Quick Bites
1745,Bakery
1746,Takeaway
1746,Delivery
1747,Dessert Parlor
1748,Quick Bites
1749,Casual Dining
1750,Quick Bites
1751,Takeaway
1751,Delivery
1752,Cafe
1753,Casual Dining
1754,Takeaway
1754,Delivery
1755,Takeaway
1755,Delivery
1756,Delivery
1757,Beverage Shop
1758,Quick Bites
1759,Bakery
1760,Beverage Shop
1760,Quick Bites
1761,Quick Bites
1762,Quick Bites
1763,Beverage Shop
1764,Quick Bites
1765,Casual Dining
1766,Takeaway
1766,Delivery
1767,Quick Bites
1768,Delivery
1769,Quick Bites
1770,Delivery
1771,Quick Bites
1772,Bakery
1773,Takeaway
1773,Delivery
1774,Casual Dining
1775,Quick Bites
1776,Quick Bites
1777,Casual Dining
1778,Quick Bites
1779,Bakery
1780,Casual Dining
1781,Quick Bites
1782,Delivery
1783,Delivery
1784,Bakery
1785,Quick Bites
1786,Quick Bites
1787,Takeaway
1787,Delivery
1788,Quick Bites
1789,Delivery
1790,Quick Bites
1791,Bar
1791,Casual Dining
1792,Quick Bites
1793,Bakery
1794,Takeaway
1794,Delivery
1795,Quick Bites
1796,Food Court
1797,Delivery
1798,Casual Dining
1799,Quick Bites
1800,Casual Dining
1801,Quick Bites
1802,Quick Bites
1803,Beverage Shop
1804,Quick Bites
1805,Dessert Parlor
1806,Quick Bites
1807,Quick Bites
1808,Quick Bites
1809,Quick Bites
1810,Quick Bites
1811,Delivery
1812,Quick Bites
1813,Quick Bites
1814,Casual Dining
1815,Cafe
1816,Takeaway
1816,Delivery
1817,Quick Bites
1818,Quick Bites
1819,Quick Bites
1820,Quick Bites
1821,Delivery
1822,Unknown
1823,Delivery
1824,Quick Bites
1825,Quick Bites
1826,Quick Bites
1827,Delivery
1828,Delivery
1829,Cafe
1830,Delivery
1831,Delivery
1832,Dessert Parlor
1833,Bakery
1834,Sweet Shop
1835,Bakery
1836,Cafe
1837,Delivery
1838,Dessert Parlor
1839,Dessert Parlor
1840,Dessert Parlor
1840,Quick Bites
1841,Kiosk
1842,Food Court
1843,Dessert Parlor
1844,Takeaway
1844,Delivery
1845,Takeaway
1845,Delivery
1846,Cafe
1846,Bakery
1847,Dessert Parlor
1848,Dessert Parlor
1849,Sweet Shop
1850,Beverage Shop
1850,Dessert Parlor
1851,Dessert Parlor
1852,Beverage Shop
1853,Bakery
1854,Sweet Shop
1855,Food Court
1855,Dessert Parlor
1856,Bakery
1857,Bakery
1858,Sweet Shop
1859,Dessert Parlor
1860,Bakery
1860,Quick Bites
1861,Sweet Shop
1862,Delivery
1863,Dessert Parlor
1864,Sweet Shop
1864,Quick Bites
1865,Bakery
1866,Bakery
1867,Dessert Parlor
1868,Dessert Parlor
1869,Dessert Parlor
1870,Bakery
1870,Quick Bites
1871,Bakery
1872,Food Court
1873,Dessert Parlor
1874,Bakery
1875,Dessert Parlor
1876,Dessert Parlor
1877,Food Court
1878,Takeaway
1878,Delivery
1879,Dessert Parlor
1880,Dessert Parlor
1881,Quick Bites
1881,Dessert Parlor
1882,Food Truck
1883,Cafe
1884,Dessert Parlor
1885,Food Court
1886,Dessert Parlor
1887,Sweet Shop
1888,Bakery
1889,Quick Bites
1890,Dessert Parlor
1891,Dessert Parlor
1892,Bakery
1893,Takeaway
1894,Bakery
1895,Delivery
1896,Dessert Parlor
1897,Food Court
1898,Cafe
1899,Dessert Parlor
1900,Bakery
1901,Bakery
1902,Dessert Parlor
1903,Dessert Parlor
1904,Casual Dining
1905,Cafe
1906,Casual Dining
1907,Delivery
1908,Cafe
1909,Dessert Parlor
1910,Dessert Parlor
1911,Cafe
1912,Dessert Parlor
1913,Dessert Parlor
1914,Dessert Parlor
1915,Dessert Parlor
1916,Bakery
1917,Dessert Parlor
1918,Bakery
1918,Quick Bites
1919,Takeaway
1919,Delivery
1920,Dessert Parlor
1921,Casual Dining
1921,Sweet Shop
1922,Dessert Parlor
1923,Quick Bites
1924,Quick Bites
1925,Dessert Parlor
1926,Bakery
1926,Quick Bites
1927,Quick Bites
1928,Bakery
1929,Dessert Parlor
1930,Beverage Shop
1931,Dessert Parlor
1932,Dessert Parlor
1933,Bakery
1934,Bakery
1935,Bakery
1936,Bakery
1937,Beverage Shop
1938,Dessert Parlor
1939,Dessert Parlor
1940,Delivery
1941,Bakery
1942,Bakery
1943,Sweet Shop
1944,Beverage Shop
1945,Bakery
1946,Bakery
1947,Dessert Parlor
1948,Casual Dining
1949,Casual Dining
1950,Casual Dining
1951,Casual Dining
1952,Casual Dining
1953,Cafe
1954,Casual Dining
1955,Casual Dining
1956,Casual Dining
1957,Casual Dining
1958,Casual Dining
1959,Casual Dining
1960,Cafe
1961,Casual Dining
1962,Casual Dining
1963,Cafe
1964,Casual Dining
1965,Cafe
1966,Cafe
1967,Cafe
1968,Mess
1969,Quick Bites
1970,Casual Dining
1971,Casual Dining
1972,Casual Dining
1973,Casual Dining
1974,Casual Dining
1975,Casual Dining
1976,Cafe
1977,Casual Dining
1978,Cafe
1979,Casual Dining
1980,Casual Dining
1981,Casual Dining
1982,Casual Dining
1983,Casual Dining
1984,Casual Dining
1985,Casual Dining
1986,Cafe
1987,Casual Dining
1988,Cafe
1988,Bakery
1989,Quick Bites
1990,Cafe
1991,Casual Dining
1992,Casual Dining
1993,Casual Dining
1994,Beverage Shop
1994,Quick Bites
1995,Casual Dining
1996,Casual Dining
1997,Casual Dining
1998,Casual Dining
1999,Casual Dining
2000,Casual Dining
2001,Casual Dining
2002,Casual Dining
2003,Casual Dining
2004,Cafe
2004,Casual Dining
2005,Casual Dining
2006,Lounge
2007,Casual Dining
2008,Casual Dining
2009,Cafe
2010,Casual Dining
2011,Food Truck
2012,Casual Dining
2013,Casual Dining
2014,Casual Dining
2015,Beverage Shop
2016,Casual Dining
2017,Casual Dining
2018,Casual Dining
2019,Casual Dining
2020,Quick Bites
2021,Casual Dining
2022,Casual Dining
2023,Unknown
2024,Cafe
2025,Casual Dining
2026,Casual Dining
2027,Casual Dining
2028,Casual Dining
2029,Cafe
2029,Casual Dining
2030,Casual Dining
2031,Cafe
2032,Casual Dining
2033,Casual Dining
2034,Casual Dining
2035,Quick Bites
2036,Casual Dining
2037,Casual Dining
2038,Casual Dining
2039,Quick Bites
2040,Casual Dining
2041,Casual Dining
2042,Beverage Shop
2042,Quick Bites
2043,Casual Dining
2044,Unknown
2045,Casual Dining
2046,Quick Bites
2047,Casual Dining
2048,Casual Dining
2049,Casual Dining
2050,Casual Dining
2051,Quick Bites
2052,Quick Bites
2053,Quick Bites
2054,Quick Bites
2055,Quick Bites
2056,Quick Bites
2057,Quick Bites
2058,Quick Bites
2059,Quick Bites
2060,Quick Bites
2061,Quick Bites
2062,Quick Bites
2063,Quick Bites
2064,Quick Bites
2065,Dessert Parlor
2066,Quick Bites
2067,Quick Bites
2068,Quick Bites
2069,Quick Bites
2070,Quick Bites
2071,Quick Bites
2072,Quick Bites
2073,Dessert Parlor
2073,Quick Bites
2074,Quick Bites
2075,Food Court
2076,Quick Bites
2077,Quick Bites
2078,Quick Bites
2079,Quick Bites
2080,Quick Bites
2081,Quick Bites
2082,Quick Bites
2083,Quick Bites
2084,Food Court
2085,Quick Bites
2086,Quick Bites
2087,Quick Bites
2088,Quick Bites
2089,Quick Bites
2090,Quick Bites
2091,Quick Bites
2092,Quick Bites
2093,Quick Bites
2094,Quick Bites
2095,Quick Bites
2096,Quick Bites
2097,Food Court
2098,Quick Bites
2099,Quick Bites
2100,Food Court
2101,Quick Bites
2102,Quick Bites
2103,Food Court
2104,Food Court
2105,Quick Bites
2106,Dessert Parlor
2107,Food Court
2108,Quick Bites
2109,Quick Bites
2110,Quick Bites
2111,Quick Bites
2112,Quick Bites
2113,Quick Bites
2114,Quick Bites
2115,Food Court
2116,Quick Bites
2117,Quick Bites
2118,Quick Bites
2119,Quick Bites
2120,Quick Bites
2121,Quick Bites
2122,Food Court
2122,Quick Bites
2123,Quick Bites
2124,Quick Bites
2125,Quick Bites
2125,Cafe
2126,Quick Bites
2127,Quick Bites
2128,Quick Bites
2129,Quick Bites
2130,Food Court
2131,Quick Bites
2132,Quick Bites
2133,Quick Bites
2134,Quick Bites
2135,Quick Bites
2136,Quick Bites
2137,Quick Bites
2138,Food Court
2139,Bakery
2140,Quick Bites
2141,Quick Bites
2142,Quick Bites
2143,Quick Bites
2144,Quick Bites
2145,Quick Bites
2146,Quick Bites
2147,Quick Bites
2148,Food Court
2149,Quick Bites
2150,Quick Bites
2151,Quick Bites
2152,Quick Bites
2153,Quick Bites
2154,Quick Bites
2155,Quick Bites
2156,Quick Bites
2157,Food Court
2157,Casual Dining
2158,Quick Bites
2159,Food Court
2160,Quick Bites
2161,Quick Bites
2162,Quick Bites
2163,Quick Bites
2164,Quick Bites
2165,Quick Bites
2166,Quick Bites
2167,Quick Bites
2168,Quick Bites
2169,Quick Bites
2170,Quick Bites
2171,Quick Bites
2172,Quick Bites
2173,Quick Bites
2174,Quick Bites
2175,Quick Bites
2176,Food Court
2177,Quick Bites
2178,Quick Bites
2178,Dessert Parlor
2179,Quick Bites
2180,Quick Bites
2181,Quick Bites
2182,Quick Bites
2183,Quick Bites
2184,Quick Bites
2185,Quick Bites
2186,Quick Bites
2187,Food Court
2188,Quick Bites
2189,Quick Bites
2190,Quick Bites
2191,Quick Bites
2192,Quick Bites
2193,Quick Bites
2194,Quick Bites
2195,Food Court
2196,Food Court
2197,Quick Bites
2198,Quick Bites
2199,Quick Bites
2200,Quick Bites
2201,Quick Bites
2202,Quick Bites
2203,Quick Bites
2204,Quick Bites
2205,Quick Bites
2206,Quick Bites
2207,Quick Bites
2208,Quick Bites
2209,Quick Bites
2210,Quick Bites
2211,Quick Bites
2212,Quick Bites
2213,Quick Bites
2214,Quick Bites
2215,Quick Bites
2216,Quick Bites
2217,Quick Bites
2218,Quick Bites
2219,Quick Bites
2220,Food Court
2221,Food Court
2222,Quick Bites
2223,Quick Bites
2224,Quick Bites
2225,Quick Bites
2226,Quick Bites
2227,Quick Bites
2228,Quick Bites
2229,Quick Bites
2230,Quick Bites
2231,Quick Bites
2232,Food Court
2233,Food Court
2234,Quick Bites
2235,Food Court
2236,Quick Bites
2237,Food Court
2238,Quick Bites
2239,Microbrewery
2239,Casual Dining
2240,Microbrewery
2240,Casual Dining
2241,Casual Dining
2241,Bar
2242,Casual Dining
2243,Casual Dining
2244,Microbrewery
2245,Bar
2245,Casual Dining
2246,Casual Dining
2247,Casual Dining
2248,Casual Dining
2249,Bar
2250,Casual Dining
2251,Casual Dining
2252,Casual Dining
2253,Casual Dining
2253,Bar
2254,Casual Dining
2255,Casual Dining
2255,Bar
2256,Casual Dining
2257,Casual Dining
2257,Pub
2258,Casual Dining
2259,Casual Dining
2260,Pub
2260,Bar
2261,Casual Dining
2262,Casual Dining
2263,Casual Dining
2264,Casual Dining
2264,Bar
2265,Casual Dining
2266,Casual Dining
2267,Casual Dining
2268,Casual Dining
2269,Casual Dining
2270,Casual Dining
2271,Casual Dining
2272,Casual Dining
2273,Casual Dining
2274,Casual Dining
2275,Casual Dining
2276,Quick Bites
2277,Casual Dining
2278,Quick Bites
2279,Casual Dining
2280,Casual Dining
2281,Quick Bites
2282,Casual Dining
2283,Cafe
2284,Casual Dining
2285,Casual Dining
2286,Cafe
2287,Cafe
2288,Casual Dining
2289,Casual Dining
2290,Casual Dining
2291,Casual Dining
2292,Casual Dining
2292,Cafe
2293,Casual Dining
2294,Quick Bites
2295,Casual Dining
2296,Casual Dining
2296,Bar
2297,Cafe
2298,Lounge
2298,Bar
2299,Cafe
2300,Casual Dining
2301,Cafe
2302,Casual Dining
2303,Cafe
2304,Casual Dining
2305,Casual Dining
2306,Casual Dining
2307,Casual Dining
2308,Quick Bites
2309,Casual Dining
2310,Casual Dining
2310,Sweet Shop
2311,Casual Dining
2312,Cafe
2313,Casual Dining
2314,Casual Dining
2315,Cafe
2316,Casual Dining
2317,Casual Dining
2318,Casual Dining
2319,Casual Dining
2320,Casual Dining
2321,Lounge
2322,Cafe
2323,Casual Dining
2324,Casual Dining
2324,Bar
2325,Casual Dining
2326,Casual Dining
2327,Quick Bites
2328,Casual Dining
2329,Casual Dining
2330,Unknown
2331,Food Truck
2332,Casual Dining
2333,Casual Dining
2334,Casual Dining
2335,Fine Dining
2336,Unknown
2337,Cafe
2338,Quick Bites
2339,Quick Bites
2340,Quick Bites
2340,Beverage Shop
2341,Quick Bites
2342,Quick Bites
2343,Quick Bites
2344,Quick Bites
2345,Quick Bites
2346,Quick Bites
2347,Quick Bites
2348,Quick Bites
2349,Quick Bites
2350,Dessert Parlor
2351,Quick Bites
2352,Quick Bites
2353,Quick Bites
2354,Quick Bites
2355,Quick Bites
2356,Quick Bites
2357,Quick Bites
2358,Bakery
2358,Quick Bites
2359,Quick Bites
2360,Quick Bites
2361,Quick Bites
2362,Quick Bites
2363,Quick Bites
2364,Quick Bites
2365,Quick Bites
2366,Quick Bites
2367,Quick Bites
2368,Quick Bites
2369,Quick Bites
2370,Quick Bites
2371,Quick Bites
2372,Quick Bites
2373,Quick Bites
2374,Quick Bites
2375,Quick Bites
2376,Quick Bites
2377,Quick Bites
2378,Quick Bites
2379,Quick Bites
2380,Quick Bites
2381,Quick Bites
2382,Quick Bites
2383,Quick Bites
2384,Quick Bites
2385,Quick Bites
2386,Quick Bites
2387,Quick Bites
2388,Quick Bites
2389,Quick Bites
2390,Quick Bites
2391,Quick Bites
2392,Quick Bites
2393,Casual Dining
2393,Bar
2394,Casual Dining
2395,Casual Dining
2396,Casual Dining
2397,Casual Dining
2398,Quick Bites
2399,Casual Dining
2400,Quick Bites
2401,Casual Dining
2402,Quick Bites
2403,Casual Dining
2404,Quick Bites
2405,Quick Bites
2406,Quick Bites
2407,Quick Bites
2408,Quick Bites
2409,Quick Bites
2410,Unknown
2411,Quick Bites
2412,Quick Bites
2413,Quick Bites
2414,Quick Bites
2415,Quick Bites
2416,Quick Bites
2417,Casual Dining
2418,Quick Bites
2419,Quick Bites
2420,Quick Bites
2421,Quick Bites
2422,Quick Bites
2423,Quick Bites
2424,Quick Bites
2425,Cafe
2426,Casual Dining
2427,Sweet Shop
