Unnamed: 0,Dish_liked
508,Cheesy Garlic Bread
508,Waffles
508,Tiramisu
509,Not Provided
510,Not Provided
511,Not Provided
512,Not Provided
513,Not Provided
514,Not Provided
515,Not Provided
516,Not Provided
517,Not Provided
518,Cup Cake
518,Chocolate Cake
519,Not Provided
520,Not Provided
521,Not Provided
522,Not Provided
523,Not Provided
524,Not Provided
525,Not Provided
526,Not Provided
527,Not Provided
528,Not Provided
529,Not Provided
530,Not Provided
531,Not Provided
532,Not Provided
533,Waffles
534,Not Provided
535,Mysore Pak
535,Pav Bhaji
535,Chaat
535,Masala Poori
535,Badam Milk
535,Paratha
535,Panipuri
536,Not Provided
537,Pizza
537,Fries
537,Anjeer Ice Cream
537,Sandwiches
537,Gelato
537,Burgers
537,Kesar Badam
538,Macaroon
538,Mousse
538,Caramel Eclair
539,Not Provided
540,Not Provided
541,Not Provided
542,Not Provided
543,Not Provided
544,Not Provided
545,Not Provided
546,Not Provided
547,Masala Dosa
548,Not Provided
549,Not Provided
550,Not Provided
551,Not Provided
552,Not Provided
553,Not Provided
554,Spring Dosa
554,Coffee
554,Spring Roll
554,Masala Papad
554,Rava Idli
554,Panneer Butter Masala
554,Chaat
555,Sea Food
555,Neer Dosa
555,Anjal Masala Fry
555,Coconut Pudding
555,Chicken Biryani
555,Roti
555,Fish Curry
556,Panneer Butter Masala
556,Lassi
556,Paratha
556,Jeera Rice
556,Paneer Parantha
556,Bhindi Fry
556,Veg Kolhapuri
557,Farmhouse Pizza
557,Chocolate Banana
557,Virgin Mojito
557,Pasta
557,Paneer Tikka
557,Lime Soda
557,Prawn Pizza
558,Sushi
558,Noodles
558,Wine
558,Khau Suey
558,Mocktails
558,Yakisoba
558,Spring Roll
559,Pasta
559,Lunch Buffet
559,Masala Papad
559,Paneer Lajawab
559,Tomato Shorba
559,Dum Biryani
559,Sweet Corn Soup
560,Pizza
560,Pasta
560,Garlic Bread
560,Nachos
560,Penne Alfredo
560,Mozzarella Sticks
560,Salad
561,Beer
561,Chicken Wings
561,Chilli Chicken
561,Onion Rings
561,Fries
562,Beer
562,Wedges
562,Pizza
562,Nachos
562,Salads
562,Papaya Salad
562,Buffalo Wings
563,Pizza
563,Mocktails
563,Coffee
563,Nachos
563,Salad
563,Pasta
563,Sandwiches
564,Momos
564,Lunch Buffet
564,Chocolate Nirvana
564,Thai Green Curry
564,Paneer Tikka
564,Dum Biryani
564,Chicken Biryani
565,Waffles
565,Pasta
565,Coleslaw Sandwich
565,Choco Waffle
565,Tacos
565,Momos
565,Cheese Nachos
566,Waffles
566,Pasta
566,Crispy Chicken
566,Honey Chilli Chicken
566,Sandwich
566,Coffee
566,Crepe
567,Mocktails
567,Peri Fries
567,Lasagne
567,Pizza
567,Chicken Bbq Wings
567,Virgin Mojito
567,Nachos
568,Coffee
568,Spaghetti
568,Pancakes
568,Nachos
568,Pasta
568,Sandwich
568,Garlic Bread
569,Pasta
569,Pepper Pizza
569,Paneer Pizza
569,Peppy Paneer
569,Nachos
569,Supreme Pizza
569,Manchow Soup
570,Panner Tikka
570,Kulfi
570,Coffee
570,Pav Bhaji
570,Carrot Halwa
570,Fried Rice
570,Set Dosa
571,Noodles
571,Momos
571,Veg Manchow Soup
571,Kung Pao Chicken
571,Chicken Lollipop
571,Chop Suey
571,Dragon Chicken
572,Salads
572,Panneer Butter Masala
572,Rabri
572,Gajar Ka Halwa
572,Manchow Soup
572,Aam Panna
572,Tomato Basil Soup
573,Sandwich
573,Omelette
573,Ice Tea
573,Virgin Mojito
573,Hot Chocolate
573,Pasta Arrabiata
573,Hazelnut Cappuccino
574,Spring Roll
574,Manchow Soup
574,Babycorn Manchurian
574,Mint Cooler
574,Roti
574,Panneer Butter Masala
575,Not Provided
576,Not Provided
577,Churros
577,Cannelloni
577,Minestrone Soup
577,Hot Chocolate
577,Pink Sauce Pasta
577,Salsa
577,Veg Supreme Pizza
578,Garlic Bread
578,Burgers
578,Sandwiches
578,Pizza
578,Hot Chocolate Fudge
578,Waffles
578,Potato Wedges
579,Tom Yum Soup
579,Wine
579,Spring Roll
579,Singapore Noodles
579,Manchow Soup
579,Golden Fried Prawns
579,Lamb
580,Pho
580,Papaya Salad
580,Coffee
580,Veg Momos
580,Rolls
581,Not Provided
582,Not Provided
583,Momos
583,Mushroom Bruschettas
583,Jalapeno Cheeseballs
583,Pasta
583,Red Velvet Shake
583,Red Velvet Milkshake
583,Maggi
584,Pasta
584,Gelato
584,Garlic Bread
584,Mojito
584,Nachos
584,Paneer Pizza
584,Mocktails
585,Cheese Maggi
585,Peri Peri Fries
585,Pasta Arrabiata
586,Roti
586,Masala Dosa
587,Paratha
587,Boondi Raita
587,Roti
587,Kulfi
587,Panneer Butter Masala
587,Sweet Lassi
587,Dal Tadka
588,Not Provided
589,Not Provided
590,Burgers
590,Caramel Milkshake
590,Iced Coffee
590,Iced Tea
591,Masala Papad
591,Paneer Satay
591,Paneer Hyderabadi
591,Butter Naan
591,Roti
592,Not Provided
593,Not Provided
594,Not Provided
595,Sea Food
595,Neer Dosa
597,Chilli Chicken
598,Not Provided
599,Not Provided
600,Not Provided
601,Biryani
601,Chicken Guntur
601,Thali
601,Buttermilk
601,Manchurian
602,Not Provided
603,Not Provided
604,Not Provided
605,Stuffed Mushroom
605,Chicken Biryani
605,Jal-jeera
606,Gulab Jamun
606,Roti
606,Masala Papad
606,Babycorn Manchurian
606,Paratha
606,Clear Soup
606,Biryani
607,Kesari Bath
607,Masala Dosa
608,Not Provided
609,Not Provided
610,Not Provided
611,Not Provided
612,Not Provided
613,Not Provided
614,Not Provided
615,Paneer Tikka
615,Dal Kichadi
615,French Fries
616,Not Provided
617,Not Provided
618,Cantonese Noodles
618,Basil Chicken
618,Hunan Chicken Gravy
618,Manchow Soup
618,Dragon Chicken
618,Chicken Grill
619,Not Provided
620,Pesto Pizza
621,Not Provided
622,Not Provided
623,Not Provided
624,Not Provided
625,Not Provided
626,Not Provided
627,Not Provided
628,Not Provided
629,Pizza
630,Pizza
630,Potato Wedges
630,Country Feast
630,Pasta
630,Garlic Bread
630,Lemonade
631,Chicken Biryani
631,Ragi Mudde
631,Mutton Chops
632,Masala Dosa
632,Vada
632,Upma
632,Filter Coffee
632,Kesari Bath
632,Idli Chutney
632,Kharabath
633,Not Provided
634,Panneer Butter Masala
634,Vada
634,Curd Rice
634,Idli
634,Jeera Rice
634,Naan
634,Kulcha
635,Not Provided
636,Pasta
636,Momos
636,Rolls
636,Chicken Roll
636,Chilli Chicken
636,Paneer Roll
636,Spaghetti
637,Burgers
637,French Fries
638,Not Provided
639,Jowar Roti
639,Buttermilk
639,Sabudana Vada
639,Thali
639,Mirchi Bajji
639,Brinjal Curry
640,Not Provided
641,Not Provided
642,Burgers
642,Fries
642,Hot Chocolate
643,Masala Dosa
643,Idli Chutney
643,Kharabath
643,Filter Coffee
643,Kesari Bath
643,Idli Vada
643,Maddur Vada
644,Not Provided
645,Not Provided
646,Not Provided
647,Tandoori Maggi
647,Paneer Sizzler
647,Pasta
647,Pizza
647,Butter Garlic Fries
647,Peri Peri Maggi
647,Garlic Maggi
648,Not Provided
649,Masala Dosa
649,Idli
649,Filter Coffee
649,Medu Dosa
650,Not Provided
651,Not Provided
652,Not Provided
653,Not Provided
654,Chicken Biryani
655,Not Provided
656,Masala Dosa
656,Tirupathi Pongal
656,Filter Coffee
656,Vada
656,Kharabath
656,Kali Dosa
656,Rava Idli
657,Burgers
657,Lassi
657,Chicken Grill
657,Naan
657,Momos
657,Chicken Burger
657,Biryani
658,Vegetable Biryani
658,Ginger Chicken
658,Chicken Biryani
658,Donne Biryani
658,Chicken Kebab
658,Egg Bhurji
658,Dum Biryani
659,Not Provided
660,Not Provided
661,Masala Dosa
662,Not Provided
663,Veggie Delight
663,Paneer Tikka
663,Salad
664,Not Provided
665,Not Provided
666,Khali Dosa
666,Kali Dosa
666,Masala Dosa
666,Vada Sambar
667,Not Provided
668,Not Provided
669,Not Provided
670,Not Provided
671,Not Provided
672,Coffee
672,Jeera Rice
672,Masala Dosa
672,Neer Dosa
673,Not Provided
674,Not Provided
675,Not Provided
676,Masala Dosa
677,Pane Pizza
677,Lava Cake
677,Pasta
677,Stuffed Garlic Bread
677,Chocolava Cake
677,Tacos
678,Vegetable Biryani
678,Masala Dosa
678,Kulcha
678,Masala Papad
678,Tomato Soup
679,Not Provided
680,Not Provided
681,Not Provided
682,Not Provided
683,Not Provided
684,Not Provided
685,Not Provided
686,Chicken Grill
687,Not Provided
688,Not Provided
689,Not Provided
690,Garlic Bread
690,Pasta
690,Nachos
690,Salsa
690,Thin Crust Pizza
691,Not Provided
692,Not Provided
693,Not Provided
694,Rolls
694,Veggie Wrap
694,Chocolate Fantasy
694,Rice Bowls
694,Chicken Rice
694,Paneer Makhanwala
694,Chicken Tikka Wrap
695,Lassi
695,Panneer Butter Masala
695,Paratha
695,Thali
696,Coffee
696,Masala Dosa
696,Kharabath
696,Idli Vada
696,Kesari Bath
697,Not Provided
698,Panipuri
698,Chaat
698,Noodles
698,Dahi Bhalle
699,Not Provided
700,Not Provided
701,Rooftop Ambience
702,Not Provided
703,Chicken Grill
703,Biryani
703,Roti
703,Chicken Masala
704,Paratha
704,Kachori
704,Tea
704,Lassi
704,Samosa
704,Vada Pav
705,Coffee
705,Tea
705,Kesari Bath
705,Open Dosa
705,Vada
705,Idli
705,Bread Dosa
706,Not Provided
707,Not Provided
708,Rolls
708,Burgers
708,Juicy Momos
708,Chicken Momo
708,Chocolate Momos
708,Mushroom Momo
708,Paneer Momos
709,Biryani
710,Not Provided
711,Not Provided
712,Not Provided
713,Not Provided
714,Not Provided
715,Not Provided
716,Not Provided
717,Not Provided
718,Not Provided
719,Not Provided
720,Not Provided
721,Not Provided
722,Not Provided
723,Not Provided
724,Not Provided
725,Not Provided
726,Not Provided
727,Not Provided
728,Not Provided
729,Not Provided
730,Not Provided
731,Not Provided
732,Not Provided
733,Not Provided
734,Not Provided
735,Not Provided
736,Not Provided
737,Not Provided
738,Not Provided
739,Not Provided
740,Not Provided
741,Not Provided
742,Not Provided
743,Not Provided
744,Not Provided
745,Not Provided
746,Not Provided
747,Not Provided
748,Not Provided
749,Not Provided
750,Not Provided
751,Not Provided
752,Not Provided
753,Not Provided
754,Not Provided
755,Not Provided
756,Not Provided
757,Not Provided
758,Not Provided
760,Coffee
760,Masala Dosa
761,Cheese Dosa
761,Chocolate Dosa
761,Corn Dosa
761,Pesarattu
761,Bread Dosa
762,Not Provided
763,Neer Dosa
763,Sea Food
763,Pepper Chicken
764,Not Provided
765,Not Provided
766,Mutton Biryani
766,Mutton Chops
766,Chicken Biryani
766,Chicken Fry
766,Paya
766,Mutton Fry
766,Chilli Chicken
767,Coffee
767,Spring Roll
767,Roti
767,Panneer Butter Masala
767,Noodles
767,Butter Naan
767,Masala Dosa
768,Panipuri
768,Gol Gappe
769,Filter Kaapi
769,Filter Coffee
769,Khara Bhath
769,Maddur Vada
769,Crispy Masala Dosa
769,Kesari Bath
769,Ghee Masala Dosa
770,Curd Rice
770,Coriander Soup
770,Masala Dosa
770,Biryani
770,Thali
771,Masala Papad
771,Paneer Satay
771,Vegetable Biryani
771,Panneer Butter Masala
771,Tomato Soup
771,Manchow Soup
771,Roti
772,Masala Dosa
772,Filter Coffee
772,Maddur Vada
772,Curd Vadai
772,Onion Dosa
772,Upma
772,Sunday Breakfast
773,Onion Rings
773,Pasta
773,Kadhai Paneer
773,Salads
773,Salad
773,Roti
773,Jeera Rice
774,Masala Chaach
774,Tomato Shorba
774,Gajar Ka Halwa
774,Biryani
774,Deluxe Punjabi Thali
774,Rajma
774,Paneer Tikka Masala
775,Sweet Pongal
775,Curd Rice
776,Benne Dosa
776,Mirchi Bajji
776,Filter Coffee
776,Poha
776,Tea
776,Butter Dosa
776,Crispy Dosa
777,Not Provided
778,Paratha
778,Sandwich
778,Chilli Idli
778,Noodles
778,Sandwiches
778,Lime Soda
779,Thai Chicken
779,Chicken Lollipop
779,Cocktails
779,Jeera Rice
779,Rolls
779,Draught Beer
779,French Fries
780,Chicken Biryani
780,Mutton Biryani
780,Egg Biryani
780,Chicken Fry
780,Mutton Fry
781,Not Provided
782,Coffee
782,Vada
782,Curd Rice
782,Ghee Roast Paneer
782,Thali
783,Sweet Pongal
783,Mini Idlis
783,Filter Coffee
783,Open Masala Dosa
783,Pakoda
783,Vada
783,Raagi Dosa
784,Chilli Paneer Pizza
784,Mocktails
784,French Fries
784,White Sauce Pasta
784,Nachos
784,Manchurian
785,Pizza
785,Fries
785,Anjeer Ice Cream
785,Sandwiches
785,Gelato
785,Burgers
785,Kesar Badam
786,Khali Dosa
786,Kali Dosa
786,Upma
786,Filter Coffee
786,Kesari Bath
786,Set Dosa
786,Masala Dosa
787,Not Provided
788,Mutton Biryani
788,Crispy Fried Chicken
789,Pav Bhaji
789,Masala Dosa
789,Idli Vada
789,Filter Coffee
789,Pongal
789,Curd Rice
789,Kesari Bath
790,Corn Augratin
790,Lasagne
790,Fries
790,Garlic Bread
790,Pili Pili Pizza
790,Mexican Rice
790,Ravioli
791,Kadhai Paneer
791,Ghee Rice
791,Chicken Grill
791,Shawarma
791,Paratha
791,Biryani
791,Butter Chicken
792,Not Provided
793,Masala Dosa
793,Vada
793,Obbattu
793,Badam Milk
793,Khara Bhath
793,Coffee
793,Puri Saagu
794,Not Provided
795,Not Provided
796,Not Provided
797,Brownie
797,Mojito
797,Prawn Ghee Roast
797,Corn Tikki
797,Mushroom Ghee Roast
797,Pinacolada
797,Biryani
798,Masala Vada Pav
798,Cheese Vada Pav
798,Fries
799,Masala Poori
799,Rumali Roti
799,Sandwiches
799,Chaat
799,Burgers
800,Kharabath
800,Crispy Vada
800,Filter Coffee
800,Idli Vada
800,Idli Chutney
800,Kesari Bath
800,Gulab Jamun
801,Masala Dosa
801,Vada
801,Set Dosa
801,Filter Coffee
801,Raita
801,Idli Sambar
801,Crispy Dosa
802,Filter Coffee
802,Rava Idli
802,Kali Dosa
802,Carrot Halwa
802,Idli Vada
802,Vada Sambar
802,Bonda
803,Not Provided
804,Sandwiches
804,Veg Burger
804,Pizza Sandwich
804,Burgers
804,French Fries
804,Wedges
804,Club Sandwich
805,Not Provided
806,Coffee
806,Masala Dosa
806,Vegetable Biryani
807,Not Provided
808,Biryani
809,Not Provided
810,Not Provided
811,Jowar Roti
811,Buttermilk
811,Jolada Rotti
811,Brinjal Curry
811,Coffee
811,Pongal
811,Vegetable Biryani
812,Coffee
812,Idli
812,Masala Dosa
812,Sagu Dosa
812,Kesari Bath
812,Kharabath
812,Plain Dosa
813,Chaat
813,Brownie
813,Onion Rings
813,Tomato Soup
813,Paneer Manchurian
813,Thali
813,Faluda
814,Not Provided
815,Not Provided
816,Not Provided
817,Murgh Ghee Roast
817,Malai Kofta
817,Butter Chicken
817,Donne Biryani
817,Cocktails
817,Palak Rice
817,Masala Peanuts
818,Dabeli
818,Faluda
818,Masala Poori
818,Sandwiches
818,Tokri Chaat
818,Pav Bhaji
818,Dahipuri
819,Masala Dosa
819,Idli
819,Vada Sambar
820,Buttermilk
820,Jolada Rotti
821,Not Provided
822,Not Provided
823,Not Provided
824,Not Provided
825,Not Provided
826,Not Provided
827,Sandwiches
827,Chocolate Sandwich
827,Chaat
827,Veg Cheese Sandwich
827,Chilli Cheese
827,Corn Sandwich
828,Not Provided
829,Not Provided
830,Biryani
830,Momos
830,Rolls
831,Not Provided
832,Not Provided
833,Not Provided
834,Not Provided
835,Not Provided
836,Not Provided
837,Not Provided
838,Not Provided
839,Not Provided
840,Not Provided
841,Not Provided
842,Not Provided
843,Not Provided
844,Not Provided
845,Not Provided
846,Not Provided
847,Not Provided
848,Not Provided
849,Not Provided
850,Not Provided
851,Not Provided
852,Not Provided
853,Not Provided
854,Not Provided
855,Beer
855,Chicken Wings
855,Chilli Chicken
855,Onion Rings
855,Fries
856,Beer
856,Wedges
856,Pizza
856,Nachos
856,Salads
856,Papaya Salad
856,Buffalo Wings
857,Not Provided
858,Chilli Chicken
859,Not Provided
860,Not Provided
861,Paneer Tikka
861,Dal Kichadi
861,French Fries
862,Thai Chicken
862,Chicken Lollipop
862,Cocktails
862,Jeera Rice
862,Rolls
862,Draught Beer
862,French Fries
863,Gajar Ka Halwa
863,Chilli Chicken
863,Hara Bhara Kebab
863,Custard
863,Brownie
863,Sev Puri
863,Pasta
864,Mango Chiller
864,Fattoush
864,Prawn
864,Salads
864,Vegetable Biryani
864,Irani Chicken Tikka
864,Chilli Chicken
865,Chicken Satay
865,Mutton Brain
865,Egg Biryani
865,Paneer Tikka Masala
865,Rolls
865,Lemon Chicken
865,Butter Chicken
866,Egg Biryani
866,Chicken Curry
866,Chicken Boneless Biryani
866,Chilli Chicken
866,Vegetable Biryani
866,Jeera Rice
867,Not Provided
868,Lunch Buffet
868,Goan Fish Curry
868,Mocktails
868,Chicken Biryani
868,Cocktails
868,Paan Kulfi
868,Pasta
869,Noodles
869,Veg Buffet
869,Mango Juice
869,White Pasta
869,Panipuri
869,Thin Crust Pizza
869,Dal Makhani
870,Carrot Halwa
870,Paneer Satay
870,Manchow Soup
870,Gajar Ka Halwa
870,Butter Naan
870,Mocktails
870,Tandoori Mushrooms
871,Hummus Falafel
871,Gulab Jamun
871,Shawarma
871,Bbq Chicken
871,Mojito
871,Chicken Biryani
871,Manchow Soup
872,Not Provided
873,Lassi
873,Raita
873,Dal Makhani
873,Panneer Butter Masala
873,Jalebi
873,Biryani
873,Paneer Tikka
874,Tandoori Chicken
874,Biryani
874,Paneer Tikka
874,Chicken Curry
874,Plain Rice
874,Cheese Naan
874,Malaysian Noodles
875,Not Provided
876,Fries
876,Lunch Buffet
876,Appam
876,Manchow Soup
876,Paneer Tikka
876,Vegetable Stew
876,Biryani
877,Chaat
877,Custard
877,Fish
877,Pepper Chicken
877,Lunch Buffet
877,Chicken Tikka
877,Salads
878,Not Provided
879,Tea
879,Vada Sambar
879,Masala Dosa
880,Not Provided
881,Mocktails
881,Peri Peri Chicken Pizza
881,Wings
881,Pasta
881,English Breakfast
881,Fries
881,Jalapeno Cheeseballs
882,Burgers
882,Sandwiches
882,Pizza
882,French Fries
882,Cheesecake
883,Not Provided
884,Coffee
885,Thick Shakes
885,Sandwiches
885,Pasta
885,Mocktails
886,Waffles
887,Salad
887,Chicken Curry
887,Peri Peri Chicken
887,Thai Red Curry
887,Momos
887,Chicken Satay
887,Pasta
888,English Breakfast
888,Sandwiches
889,Not Provided
890,Coffee
890,French Fries
890,Lemon Tea
890,Veg Sandwich
891,Not Provided
892,Not Provided
893,Brownie
893,Filter Coffee
894,Not Provided
895,Thin Crust Pizza
896,Not Provided
897,Not Provided
898,Not Provided
899,Not Provided
900,Not Provided
901,Not Provided
902,Pasta
902,Sandwiches
903,Mayo Sandwich
903,Pasta
903,Egg Sandwich
903,Coffee
903,Potato Wedges
903,Vegetable Noodles
903,Fries
904,Not Provided
905,Coffee
905,Pizza
905,Nachos
905,Kit Kat Shake
905,Garlic Bread
905,Mexican Rice
905,Burgers
906,Not Provided
907,Pizza
907,Salads
907,Pasta
907,Sandwiches
907,Veg Quiche
907,Coffee
907,Tea
908,Burgers
908,Mojito
908,Lamb Burger
908,French Fries
908,Hot Dog
908,Bbq Burger
908,Wedges
909,Chicken Alfredo Pizza
909,Coffee Mousse
909,Chicken Calzone
909,Banana Smoothie
909,Butter Chicken Pizza
909,Chocolate Pizza
909,Chicken Tikka Pizza
910,Poha
910,Coffee
910,Pav Bhaji
910,Masala Chai
910,Sattu Paratha
910,Sandwich
911,Not Provided
912,Filter Coffee
912,Pizza
912,Pasta
913,Not Provided
914,Not Provided
915,Coffee
915,Potato Wedges
915,Tea
916,Not Provided
917,Not Provided
918,Not Provided
919,Pizza
919,Pasta
919,Bubble Tea
919,Brownie
919,Pancakes
919,Cheesy Garlic Bread
919,Chocolate Waffles
920,Pizza
920,Lemonade
920,Chilli Cheese Fries
920,Thick Shakes
921,Not Provided
922,Healthy Breakfast
922,Salads
922,Date Pudding
922,Chicken Curry
922,Hakka Noodles
922,Fruit Bowl
922,Dal Makhani
923,Dum Biryani
923,Dal Fry
923,Paneer Biryani
924,Mutton Biryani
925,Not Provided
926,Not Provided
927,Sandwich
927,Crispy Chicken
927,French Fries
928,Radhaballavi
928,Biryani
928,Egg Noodles
928,Egg Roll
928,Fish Curry
928,Egg Devils
928,Thali
929,Not Provided
930,Not Provided
931,Not Provided
932,Paratha
932,Shahi Paneer
933,Blueberry Waffles
933,Nutella Waffle
933,Hot Chocolate
933,Thick Shakes
933,Coffee
933,Oreo Shake
933,Chocolate Oreo
934,Panneer Butter Masala
934,Idli
934,Masala Dosa
934,Vada
934,Coffee
934,Roti
934,Thali
935,Not Provided
936,Chicken Grill
936,Biryani
937,Chilli Chicken
937,Butter Chicken
937,Kadhai Paneer
937,Hyderabadi Chicken Biryani
937,Jeera Rice
937,Ghee Rice
937,Chicken Masala
938,Dal Makhani
938,Lassi
938,Butter Chicken
938,Panneer Butter Masala
938,Mix Veg
938,Saag
938,Butter Naan
939,Not Provided
940,Lassi
940,Roti
940,Veg Thali
940,Aloo Paratha
940,Egg Curry
941,Paratha
941,Salads
941,Dal Makhani
941,Salad
941,Masala Lemonade
941,Paneer Biryani
941,Sandwiches
942,Gulab Jamun
942,Buttermilk
942,Egg Bhurji
942,Sprout Salad
942,Roti
943,Peri Peri Chicken
943,Chicken Pizza
943,White Pasta
943,Kit Kat Shake
944,Vegetable Biryani
945,Pav Bhaji
945,Coffee
945,Set Dosa
945,Vada
945,Masala Poori
946,Thali
946,Egg Masala
946,Chole
946,Paratha
946,Roti
946,Butter Chicken
946,Paneer Manchurian
947,Paratha
947,Kadai Paneer
948,Biryani
949,Momos
949,Noodles
949,Thukpa
949,Crispy Honey Chicken
